Trade#,Symbol,Type,Side,Entry Time,Entry Price,Entry Fee,Exit Time,Exit Price,Exit Fee,Size,Gross P&L,Net P&L,Return %,Hold Hours,Exit Reason,Peak Price,Peak ROC
270,ZKP-USD,roc_momentum,buy,2025-12-22 01:19:00+00:00,0.1687,0.25,2025-12-22 01:20:00+00:00,0.16883,0.25019264967397753,148.19205690574987,0.019264967397750295,-0.48092768227622723,0.07705986959100118,0.016666666666666666,roc_reversal,0.16883,-1.1881072222872602
271,ZKP-USD,roc_momentum,buy,2025-12-22 01:20:00+00:00,0.16883,0.25,2025-12-22 01:22:00+00:00,0.16602,0.24583900965468222,148.07794823194928,-0.41609903453177854,-0.9119380441864607,-1.6643961381271142,0.03333333333333333,roc_peak_drop,0.16965,1.2835820895522376
272,ZKP-USD,roc_momentum,buy,2025-12-22 01:22:00+00:00,0.16602,0.25,2025-12-22 01:23:00+00:00,0.1638,0.2466570292735815,150.58426695578845,-0.3342970726418503,-0.8309541019154318,-1.3371882905674013,0.016666666666666666,roc_reversal,0.16602,-0.5927788755164309
273,ZKP-USD,roc_momentum,buy,2025-12-22 01:23:00+00:00,0.1638,0.25,2025-12-22 01:24:00+00:00,0.16294,0.2486874236874237,152.62515262515262,-0.1312576312576312,-0.6299450549450549,-0.5250305250305248,0.016666666666666666,roc_reversal,0.1638,-1.916167664670665
274,ZKP-USD,roc_momentum,buy,2025-12-22 01:24:00+00:00,0.16294,0.25,2025-12-22 01:25:00+00:00,0.1615,0.24779059776604886,153.43071069105193,-0.22094022339511427,-0.7187308211611632,-0.8837608935804571,0.016666666666666666,roc_reversal,0.16294,-3.4143449911084645
275,ZKP-USD,roc_momentum,buy,2025-12-22 01:25:00+00:00,0.1615,0.25,2025-12-22 01:26:00+00:00,0.16031,0.2481578947368421,154.7987616099071,-0.18421052631578894,-0.6823684210526311,-0.7368421052631557,0.016666666666666666,roc_reversal,0.1615,-4.3416454421607575
276,ZKP-USD,roc_momentum,buy,2025-12-22 01:26:00+00:00,0.16031,0.25,2025-12-22 01:27:00+00:00,0.16294,0.2541014284823155,155.94785103861267,0.41014284823155034,-0.09395858025076517,1.6405713929262014,0.016666666666666666,roc_reversal,0.16294,-1.8551981688953112
277,ZKP-USD,roc_momentum,buy,2025-12-22 01:27:00+00:00,0.16294,0.25,2025-12-22 01:28:00+00:00,0.1615,0.24779059776604886,153.43071069105193,-0.22094022339511427,-0.7187308211611632,-0.8837608935804571,0.016666666666666666,roc_reversal,0.16294,-1.4041514041513992
278,ZKP-USD,roc_momentum,buy,2025-12-22 01:28:00+00:00,0.1615,0.25,2025-12-22 01:29:00+00:00,0.16001,0.24769349845201238,154.7987616099071,-0.23065015479876025,-0.7283436532507727,-0.922600619195041,0.016666666666666666,roc_reversal,0.1615,-1.4041514041513992
279,ZKP-USD,roc_momentum,buy,2025-12-22 01:29:00+00:00,0.16001,0.25,2025-12-22 01:32:00+00:00,0.16365,0.25568714455346536,156.2402349853134,0.5687144553465371,0.06302731079307176,2.2748578213861483,0.05,roc_peak_drop,0.16365,2.083463289875853
280,ZKP-USD,roc_momentum,buy,2025-12-22 01:32:00+00:00,0.16365,0.25,2025-12-22 01:35:00+00:00,0.16365,0.25,152.7650473571647,0.0,-0.5,0.0,0.05,roc_peak_drop,0.16365,2.274857821386145
281,ZKP-USD,roc_momentum,buy,2025-12-22 01:35:00+00:00,0.16365,0.25,2025-12-22 02:27:00+00:00,0.1672,0.25542315918117936,152.7650473571647,0.5423159181179343,0.03689275893675494,2.1692636724717373,0.8666666666666667,roc_peak_drop,0.1674,2.2914757103574823
282,ZKP-USD,roc_momentum,buy,2025-12-22 02:27:00+00:00,0.1672,0.25,2025-12-22 02:28:00+00:00,0.16619,0.2484898325358852,149.52153110047848,-0.15101674641148075,-0.649506578947366,-0.604066985645923,0.016666666666666666,roc_peak_drop,0.1672,0.9905774341628204
283,ZKP-USD,roc_momentum,buy,2025-12-22 02:28:00+00:00,0.16619,0.25,2025-12-22 02:29:00+00:00,0.1643,0.24715686864432276,150.43023045911306,-0.2843131355677241,-0.7814700042120468,-1.1372525422708963,0.016666666666666666,roc_peak_drop,0.16619,0.3805266972698673
284,ZKP-USD,roc_momentum,buy,2025-12-22 02:29:00+00:00,0.1643,0.25,2025-12-22 02:30:00+00:00,0.16267,0.2475197808886184,152.16068167985392,-0.24802191113816077,-0.7455416920267791,-0.9920876445526431,0.016666666666666666,roc_reversal,0.1643,-0.7610533945397457
285,ZKP-USD,roc_momentum,buy,2025-12-22 02:30:00+00:00,0.16267,0.25,2025-12-22 02:31:00+00:00,0.16267,0.25,153.68537529968648,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.16267,-2.709330143540656
286,ZKP-USD,roc_momentum,buy,2025-12-22 02:31:00+00:00,0.16267,0.25,2025-12-22 02:32:00+00:00,0.16472,0.2531505501936436,153.68537529968648,0.3150550193643567,-0.18809553082928687,1.2602200774574268,0.016666666666666666,roc_reversal,0.16472,-1.4832535885167308
287,ZKP-USD,roc_momentum,buy,2025-12-22 02:32:00+00:00,0.16472,0.25,2025-12-22 02:33:00+00:00,0.16398,0.24887688198154442,151.77270519669742,-0.11231180184555889,-0.6111886838271033,-0.44924720738223556,0.016666666666666666,roc_reversal,0.16472,-1.3298032372585755
288,ZKP-USD,roc_momentum,buy,2025-12-22 02:33:00+00:00,0.16398,0.25,2025-12-22 02:34:00+00:00,0.16247,0.24769788998658376,152.45761678253447,-0.23021100134162453,-0.7279088913282084,-0.9208440053664981,0.016666666666666666,roc_reversal,0.16398,-1.1138161898965326
289,ZKP-USD,roc_momentum,buy,2025-12-22 02:34:00+00:00,0.16247,0.25,2025-12-22 02:35:00+00:00,0.16247,0.25,153.87456145749985,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.16247,-0.12294830023975578
290,ZKP-USD,roc_momentum,buy,2025-12-22 02:35:00+00:00,0.16247,0.25,2025-12-22 02:36:00+00:00,0.15959,0.24556841263002402,153.87456145749985,-0.44315873699759856,-0.9387271496276226,-1.7726349479903942,0.016666666666666666,roc_reversal,0.16247,-0.12294830023975578
291,ZKP-USD,roc_momentum,buy,2025-12-22 02:36:00+00:00,0.15959,0.25,2025-12-22 02:37:00+00:00,0.15959,0.25,156.6514192618585,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.15959,-1.8934038236921413
292,ZKP-USD,roc_momentum,buy,2025-12-22 08:53:00+00:00,0.16145,0.25,2025-12-22 08:54:00+00:00,0.16145,0.25,154.8467017652524,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.16145,-0.3825507496760583
293,ZKP-USD,roc_momentum,buy,2025-12-22 08:54:00+00:00,0.16145,0.25,2025-12-22 08:55:00+00:00,0.16049,0.24851347166305354,154.8467017652524,-0.14865283369464483,-0.6471663053576984,-0.5946113347785793,0.016666666666666666,roc_reversal,0.16145,-0.3825507496760583
294,ZKP-USD,roc_momentum,buy,2025-12-22 08:57:00+00:00,0.16209,0.25,2025-12-22 08:59:00+00:00,0.16014,0.24699241162317231,154.23530137577887,-0.30075883768276995,-0.7977512493059422,-1.2030353507310798,0.03333333333333333,roc_peak_drop,0.16209,0.4461795872838792
295,ZKP-USD,roc_momentum,buy,2025-12-22 08:59:00+00:00,0.16014,0.25,2025-12-22 09:02:00+00:00,0.15837,0.24723679280629451,156.11340077432246,-0.2763207193705498,-0.7735575121768443,-1.1052828774821992,0.05,roc_peak_drop,0.16239,1.1838743846968702
296,ZKP-USD,roc_momentum,buy,2025-12-22 09:02:00+00:00,0.15837,0.25,2025-12-22 09:03:00+00:00,0.15837,0.25,157.85818021089852,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.15837,-2.295021284471588
297,ZKP-USD,roc_momentum,buy,2025-12-22 09:03:00+00:00,0.15837,0.25,2025-12-22 09:04:00+00:00,0.15837,0.25,157.85818021089852,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.15837,-1.1052828774821943
298,ZKP-USD,roc_momentum,buy,2025-12-22 09:04:00+00:00,0.15837,0.25,2025-12-22 09:05:00+00:00,0.15714,0.24805834438340593,157.85818021089852,-0.19416556165940657,-0.6922239060428125,-0.7766622466376263,0.016666666666666666,roc_reversal,0.15837,-1.1052828774821943
299,ZKP-USD,roc_momentum,buy,2025-12-22 09:06:00+00:00,0.15998,0.25,2025-12-22 09:11:00+00:00,0.16265,0.25417239654956864,156.26953369171144,0.41723965495686616,-0.08693274159270253,1.6689586198274646,0.08333333333333333,roc_peak_drop,0.1641,4.429171439480717
300,ZKP-USD,roc_momentum,buy,2025-12-22 09:11:00+00:00,0.16265,0.25,2025-12-22 09:15:00+00:00,0.16366,0.25155241315708576,153.70427297878882,0.15524131570857838,-0.3463110974485074,0.6209652628343135,0.06666666666666667,roc_peak_drop,0.16366,1.6689586198274542
301,ZKP-USD,roc_momentum,buy,2025-12-22 09:15:00+00:00,0.16366,0.25,2025-12-22 09:17:00+00:00,0.16208,0.24758645973359403,152.7557130636686,-0.24135402664059608,-0.7389404863741901,-0.9654161065623843,0.03333333333333333,roc_peak_drop,0.16366,0.6209652628343054
302,ZKP-USD,roc_momentum,buy,2025-12-22 09:17:00+00:00,0.16208,0.25,2025-12-22 09:18:00+00:00,0.16127,0.24875061697926948,154.24481737413623,-0.12493830207305114,-0.6236889190523206,-0.49975320829220454,0.016666666666666666,roc_reversal,0.16208,-0.3504457423916252
303,ZKP-USD,roc_momentum,buy,2025-12-22 09:18:00+00:00,0.16127,0.25,2025-12-22 09:19:00+00:00,0.16114,0.2497984746078006,155.0195324610901,-0.020152539219940355,-0.519951013827741,-0.08061015687976142,0.016666666666666666,roc_reversal,0.16127,-0.8484475868429042
304,ZKP-USD,roc_momentum,buy,2025-12-22 09:19:00+00:00,0.16114,0.25,2025-12-22 09:20:00+00:00,0.16114,0.25,155.14459476231846,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.16114,-1.5397775876817787
305,ZKP-USD,roc_momentum,buy,2025-12-22 09:20:00+00:00,0.16114,0.25,2025-12-22 09:25:00+00:00,0.15918,0.24695916594265854,155.14459476231846,-0.3040834057341469,-0.8010425716768054,-1.2163336229365875,0.08333333333333333,roc_peak_drop,0.1655,2.705721732654842
306,ZKP-USD,roc_momentum,buy,2025-12-22 09:26:00+00:00,0.16239,0.25,2025-12-22 09:27:00+00:00,0.16255,0.25024632058624297,153.95036640187203,0.02463205862429852,-0.47561426196194445,0.09852823449719408,0.016666666666666666,roc_reversal,0.16255,-0.9696304427369018
307,ZKP-USD,roc_momentum,buy,2025-12-22 09:27:00+00:00,0.16255,0.25,2025-12-22 09:28:00+00:00,0.16363,0.25166102737619195,153.79883112888342,0.16610273761919372,-0.3355582897569982,0.6644109504767749,0.016666666666666666,roc_reversal,0.16363,-1.1299093655589232
308,ZKP-USD,roc_momentum,buy,2025-12-22 09:28:00+00:00,0.16363,0.25,2025-12-22 09:29:00+00:00,0.16363,0.25,152.78371936686426,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.16363,-1.1299093655589232
309,ZKP-USD,roc_momentum,buy,2025-12-22 09:29:00+00:00,0.16363,0.25,2025-12-22 09:31:00+00:00,0.16408,0.2506875267371509,152.78371936686426,0.06875267371508983,-0.4319348530220611,0.27501069486035934,0.03333333333333333,roc_peak_drop,0.16408,2.8395527076265914
310,ZKP-USD,roc_momentum,buy,2025-12-22 09:31:00+00:00,0.16408,0.25,2025-12-22 09:33:00+00:00,0.16408,0.25,152.3647001462701,0.0,-0.5,0.0,0.03333333333333333,roc_peak_drop,0.16408,1.0407044768766527
311,ZKP-USD,roc_momentum,buy,2025-12-22 09:33:00+00:00,0.16408,0.25,2025-12-22 09:34:00+00:00,0.16206,0.24692223305704536,152.3647001462701,-0.3077766942954647,-0.80469892735251,-1.231106777181859,0.016666666666666666,roc_peak_drop,0.16408,0.2750106948603559
312,ZKP-USD,roc_momentum,buy,2025-12-22 09:51:00+00:00,0.17478,0.25,2025-12-22 09:53:00+00:00,0.17092,0.2444787733150246,143.03696075065798,-0.5521226684975401,-1.0466014418125646,-2.2084906739901604,0.03333333333333333,roc_peak_drop,0.17478,6.977598237238336
313,ZKP-USD,roc_momentum,buy,2025-12-22 09:55:00+00:00,0.17348,0.25,2025-12-22 09:56:00+00:00,0.174,0.25074936592114366,144.108830989163,0.07493659211436372,-0.4258127738067799,0.2997463684574549,0.016666666666666666,roc_peak_drop,0.174,3.255758585798474
314,ZKP-USD,roc_momentum,buy,2025-12-22 09:56:00+00:00,0.174,0.25,2025-12-22 09:57:00+00:00,0.17088,0.24551724137931036,143.67816091954023,-0.44827586206896325,-0.9437931034482736,-1.793103448275853,0.016666666666666666,roc_reversal,0.174,-0.36151603498543183
315,ZKP-USD,roc_momentum,buy,2025-12-22 10:03:00+00:00,0.17385,0.25,2025-12-22 10:08:00+00:00,0.17863,0.2568737417313776,143.80212827149842,0.6873741731377634,0.18050043140638572,2.7494966925510536,0.08333333333333333,roc_peak_drop,0.17863,4.286051173210703
316,ZKP-USD,roc_momentum,buy,2025-12-22 10:08:00+00:00,0.17863,0.25,2025-12-22 10:09:00+00:00,0.17727,0.24809662430722723,139.95409505682136,-0.19033756927727705,-0.6884341935845043,-0.7613502771091082,0.016666666666666666,roc_peak_drop,0.17863,2.7494966925510456
317,ZKP-USD,roc_momentum,buy,2025-12-22 10:09:00+00:00,0.17727,0.25,2025-12-22 10:10:00+00:00,0.17565,0.24771534946691487,141.02781068426694,-0.22846505330851388,-0.7261804027754287,-0.9138602132340555,0.016666666666666666,roc_peak_drop,0.17727,0.8361774744027217
318,ZKP-USD,roc_momentum,buy,2025-12-22 10:10:00+00:00,0.17565,0.25,2025-12-22 10:11:00+00:00,0.17565,0.25,142.32849416453175,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.17565,-0.7010006218553855
319,ZKP-USD,roc_momentum,buy,2025-12-22 10:11:00+00:00,0.17565,0.25,2025-12-22 10:15:00+00:00,0.18351,0.26118701964133223,142.32849416453175,1.1187019641332203,0.6075149444918881,4.474807856532881,0.06666666666666667,take_profit,0.18351,4.474807856532892
320,ZKP-USD,roc_momentum,buy,2025-12-22 10:15:00+00:00,0.18351,0.25,2025-12-22 10:17:00+00:00,0.18079,0.2462944798648575,136.2323579096507,-0.37055201351424993,-0.8668464933791075,-1.4822080540569997,0.03333333333333333,roc_peak_drop,0.18351,4.474807856532892
321,ZKP-USD,roc_momentum,buy,2025-12-22 10:17:00+00:00,0.18079,0.25,2025-12-22 10:18:00+00:00,0.18079,0.25,138.28198462304331,0.0,-0.5,0.0,0.016666666666666666,roc_peak_drop,0.18079,1.2885875959437465
322,ZKP-USD,roc_momentum,buy,2025-12-22 10:18:00+00:00,0.18079,0.25,2025-12-22 10:25:00+00:00,0.18625,0.25755019636041815,138.28198462304331,0.7550196360418154,0.24746943968139729,3.0200785441672617,0.11666666666666667,roc_peak_drop,0.18671,2.5333259582941636
323,ZKP-USD,roc_momentum,buy,2025-12-22 10:25:00+00:00,0.18625,0.25,2025-12-22 10:26:00+00:00,0.1844,0.24751677852348994,134.2281879194631,-0.24832214765100544,-0.7458389261744954,-0.9932885906040217,0.016666666666666666,roc_peak_drop,0.18625,0.6756756756756799
324,ZKP-USD,roc_momentum,buy,2025-12-22 10:26:00+00:00,0.1844,0.25,2025-12-22 10:27:00+00:00,0.1844,0.25,135.57483731019522,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.1844,-0.12998266897746857
325,ZKP-USD,roc_momentum,buy,2025-12-22 10:27:00+00:00,0.1844,0.25,2025-12-22 10:28:00+00:00,0.18476,0.2504880694143167,135.57483731019522,0.04880694143167017,-0.45168112798264654,0.19522776572668069,0.016666666666666666,roc_reversal,0.18476,-0.12998266897746857
326,ZKP-USD,roc_momentum,buy,2025-12-22 10:28:00+00:00,0.18476,0.25,2025-12-22 10:29:00+00:00,0.18476,0.25,135.31067330591037,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.18476,-0.3290715865566174
327,ZKP-USD,roc_momentum,buy,2025-12-22 10:29:00+00:00,0.18476,0.25,2025-12-22 10:30:00+00:00,0.1857,0.2512719203290755,135.31067330591037,0.12719203290755526,-0.3740798874215203,0.508768131630221,0.016666666666666666,roc_reversal,0.1857,-0.2953020134228157
328,ZKP-USD,roc_momentum,buy,2025-12-22 10:30:00+00:00,0.1857,0.25,2025-12-22 10:31:00+00:00,0.1839,0.2475767366720517,134.62574044157242,-0.24232633279482985,-0.7399030694668816,-0.9693053311793194,0.016666666666666666,roc_reversal,0.1857,-0.27114967462038564
329,ZKP-USD,roc_momentum,buy,2025-12-22 10:31:00+00:00,0.1839,0.25,2025-12-22 10:32:00+00:00,0.1839,0.25,135.94344752582924,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.1839,-0.27114967462038564
330,ZKP-USD,roc_momentum,buy,2025-12-22 10:32:00+00:00,0.1839,0.25,2025-12-22 10:33:00+00:00,0.1839,0.25,135.94344752582924,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.1839,-0.27114967462038564
331,ZKP-USD,roc_momentum,buy,2025-12-22 10:33:00+00:00,0.1839,0.25,2025-12-22 10:34:00+00:00,0.18171,0.24702283849918436,135.94344752582924,-0.2977161500815657,-0.7947389885807501,-1.1908646003262628,0.016666666666666666,roc_reversal,0.1839,-0.46546871617233476
332,ZKP-USD,roc_momentum,buy,2025-12-22 10:34:00+00:00,0.18171,0.25,2025-12-22 10:35:00+00:00,0.18063,0.2485141158989599,137.5818612074184,-0.14858841010401155,-0.6471025260029715,-0.5943536404160462,0.016666666666666666,roc_reversal,0.18171,-1.6507902143321096
333,ZKP-USD,roc_momentum,buy,2025-12-22 10:35:00+00:00,0.18063,0.25,2025-12-22 10:36:00+00:00,0.18226,0.25225599291369094,138.40447323257487,0.225599291369096,-0.27665670154459493,0.902397165476384,0.016666666666666666,roc_reversal,0.18226,-0.8917890157694397
334,ZKP-USD,roc_momentum,buy,2025-12-22 10:36:00+00:00,0.18226,0.25,2025-12-22 10:39:00+00:00,0.19109,0.26211181828157576,137.166684955558,1.2111818281575777,0.6990700098760019,4.844727312630311,0.05,take_profit,0.19109,5.162071432502335
335,ZKP-USD,roc_momentum,buy,2025-12-22 10:39:00+00:00,0.19109,0.25,2025-12-22 10:42:00+00:00,0.1921,0.25132136689518025,130.8284054633942,0.13213668951802593,-0.3691846773771543,0.5285467580721037,0.05,roc_peak_drop,0.19249,5.995681780435125
336,ZKP-USD,roc_momentum,buy,2025-12-22 10:42:00+00:00,0.1921,0.25,2025-12-22 10:43:00+00:00,0.1921,0.25,130.14055179593961,0.0,-0.5,0.0,0.016666666666666666,roc_peak_drop,0.1921,3.725701943844495
337,ZKP-USD,roc_momentum,buy,2025-12-22 10:43:00+00:00,0.1921,0.25,2025-12-22 10:45:00+00:00,0.19485,0.2535788651743883,130.14055179593961,0.35788651743883426,-0.14569234773555406,1.431546069755337,0.03333333333333333,roc_peak_drop,0.19617,2.6584331990161747
338,ZKP-USD,roc_momentum,buy,2025-12-22 10:45:00+00:00,0.19485,0.25,2025-12-22 10:46:00+00:00,0.19458,0.24965357967667437,128.30382345393892,-0.03464203233256254,-0.5342956120092369,-0.13856812933025017,0.016666666666666666,roc_peak_drop,0.19485,1.770604826073341
339,ZKP-USD,roc_momentum,buy,2025-12-22 10:46:00+00:00,0.19458,0.25,2025-12-22 10:49:00+00:00,0.1925,0.24732757734607874,128.48185836159934,-0.2672422653921264,-0.7645698427382052,-1.0689690615685057,0.05,roc_peak_drop,0.19631,2.1915668922436238
340,ZKP-USD,roc_momentum,buy,2025-12-22 10:49:00+00:00,0.1925,0.25,2025-12-22 10:52:00+00:00,0.19647,0.25515584415584414,129.87012987012986,0.5155844155844157,0.010428571428571584,2.062337662337663,0.05,roc_peak_drop,0.19647,0.9610443005447777
341,ZKP-USD,roc_momentum,buy,2025-12-22 10:52:00+00:00,0.19647,0.25,2025-12-22 10:55:00+00:00,0.19531,0.24852394767649005,127.24588995775436,-0.14760523235099435,-0.6461291800274844,-0.5904209294039774,0.05,roc_peak_drop,0.19895,1.962894628946299
342,ZKP-USD,roc_momentum,buy,2025-12-22 10:55:00+00:00,0.19531,0.25,2025-12-22 10:56:00+00:00,0.19531,0.25,128.00163842097177,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.19531,-0.5803003308729959
343,ZKP-USD,roc_momentum,buy,2025-12-22 10:56:00+00:00,0.19531,0.25,2025-12-22 10:57:00+00:00,0.19344,0.2476063693615278,128.00163842097177,-0.2393630638472186,-0.7369694332087464,-0.9574522553888744,0.016666666666666666,roc_reversal,0.19531,-0.5803003308729959
344,ZKP-USD,roc_momentum,buy,2025-12-22 10:57:00+00:00,0.19344,0.25,2025-12-22 10:58:00+00:00,0.19568,0.2528949545078577,129.2390405293631,0.2894954507857723,-0.21339950372208538,1.1579818031430893,0.016666666666666666,roc_reversal,0.19568,-1.5422201862879903
345,ZKP-USD,roc_momentum,buy,2025-12-22 10:58:00+00:00,0.19568,0.25,2025-12-22 11:03:00+00:00,0.196,0.250408830744072,127.7596075224857,0.0408830744071973,-0.45952575633687465,0.1635322976287892,0.08333333333333333,roc_peak_drop,0.19978,3.2775020678246447
346,ZKP-USD,roc_momentum,buy,2025-12-22 11:03:00+00:00,0.196,0.25,2025-12-22 11:04:00+00:00,0.1958,0.24974489795918367,127.55102040816325,-0.025510204081633382,-0.525255102040817,-0.10204081632653353,0.016666666666666666,roc_peak_drop,0.196,0.16353229762879895
347,ZKP-USD,roc_momentum,buy,2025-12-22 11:04:00+00:00,0.1958,0.25,2025-12-22 11:05:00+00:00,0.19331,0.24682073544433095,127.68130745658836,-0.317926455566904,-0.8147471910112349,-1.271705822267616,0.016666666666666666,roc_reversal,0.1958,-1.4743621999698031
348,ZKP-USD,roc_momentum,buy,2025-12-22 11:05:00+00:00,0.19331,0.25,2025-12-22 11:06:00+00:00,0.193,0.24959908954528995,129.32595313227458,-0.040091045471005726,-0.5396901350162957,-0.1603641818840229,0.016666666666666666,roc_reversal,0.19331,-2.7021576930832847
349,ZKP-USD,roc_momentum,buy,2025-12-22 11:06:00+00:00,0.193,0.25,2025-12-22 11:07:00+00:00,0.19131,0.24781088082901553,129.5336787564767,-0.2189119170984452,-0.7167227979274607,-0.8756476683937808,0.016666666666666666,roc_reversal,0.193,-2.7021576930832847
350,ZKP-USD,roc_momentum,buy,2025-12-22 11:07:00+00:00,0.19131,0.25,2025-12-22 11:08:00+00:00,0.19351,0.25287491505932774,130.6779572421724,0.2874915059327766,-0.21538340912655116,1.1499660237311065,0.016666666666666666,roc_reversal,0.19351,-1.270408163265313
351,ZKP-USD,roc_momentum,buy,2025-12-22 11:08:00+00:00,0.19351,0.25,2025-12-22 11:09:00+00:00,0.19281,0.249095653971371,129.1922898041445,-0.09043460286289835,-0.5895302568342694,-0.3617384114515934,0.016666666666666666,roc_reversal,0.19351,-1.270408163265313
352,ZKP-USD,roc_momentum,buy,2025-12-22 11:09:00+00:00,0.19281,0.25,2025-12-22 11:10:00+00:00,0.19274,0.2499092370727659,129.6613246200923,-0.009076292723408342,-0.5089855297961743,-0.036305170893633366,0.016666666666666666,roc_reversal,0.19281,-0.2948631731415907
353,ZKP-USD,roc_momentum,buy,2025-12-22 11:10:00+00:00,0.19274,0.25,2025-12-22 11:13:00+00:00,0.19613,0.25439711528483966,129.70841548199647,0.4397115284839686,-0.0646855868008711,1.7588461139358744,0.05,roc_peak_drop,0.198,3.3192201139511823
354,ZKP-USD,roc_momentum,buy,2025-12-22 11:13:00+00:00,0.19613,0.25,2025-12-22 11:16:00+00:00,0.2,0.25493295263345744,127.4664763167287,0.49329526334574164,-0.011637689287715773,1.9731810533829666,0.05,roc_peak_drop,0.2,3.325723772958389
355,ZKP-USD,roc_momentum,buy,2025-12-22 11:16:00+00:00,0.2,0.25,2025-12-22 11:20:00+00:00,0.20042,0.25052499999999994,125.0,0.052499999999996994,-0.448025000000003,0.20999999999998797,0.06666666666666667,roc_peak_drop,0.20042,1.534696374853417
356,ZKP-USD,roc_momentum,buy,2025-12-22 11:20:00+00:00,0.20042,0.25,2025-12-22 11:21:00+00:00,0.19997,0.24943867877457343,124.73805009480093,-0.056132122542657696,-0.5555708013172311,-0.22452849017063078,0.016666666666666666,roc_peak_drop,0.20042,0.6377102686417224
357,ZKP-USD,roc_momentum,buy,2025-12-22 11:21:00+00:00,0.19997,0.25,2025-12-22 11:22:00+00:00,0.19244,0.24058608791318697,125.01875281292193,-0.9413912086813032,-1.4319772965944901,-3.765564834725213,0.016666666666666666,roc_reversal,0.19997,-0.014999999999998348
358,ZKP-USD,roc_momentum,buy,2025-12-22 11:22:00+00:00,0.19244,0.25,2025-12-22 11:23:00+00:00,0.18778,0.24394616503845354,129.9106214924132,-0.6053834961546453,-1.0993296611930987,-2.421533984618581,0.016666666666666666,roc_reversal,0.19244,-3.7800000000000056
359,ZKP-USD,roc_momentum,buy,2025-12-22 11:23:00+00:00,0.18778,0.25,2025-12-22 11:24:00+00:00,0.19148,0.2549259772073703,133.13451911811694,0.4925977207370339,-0.01232825647033647,1.9703908829481356,0.016666666666666666,roc_reversal,0.19148,-3.8465401225268647
360,ZKP-USD,roc_momentum,buy,2025-12-22 11:24:00+00:00,0.19148,0.25,2025-12-22 11:25:00+00:00,0.186,0.2428452057656152,130.56193858366407,-0.7154794234384808,-1.2083246292040961,-2.8619176937539232,0.016666666666666666,roc_reversal,0.19148,-3.8465401225268647
361,ZKP-USD,roc_momentum,buy,2025-12-22 11:25:00+00:00,0.186,0.25,2025-12-22 11:26:00+00:00,0.18966,0.2549193548387097,134.40860215053763,0.4919354838709673,-0.012983870967742386,1.9677419354838692,0.016666666666666666,roc_reversal,0.18966,-5.155773366004912
362,ZKP-USD,roc_momentum,buy,2025-12-22 11:26:00+00:00,0.18966,0.25,2025-12-22 11:27:00+00:00,0.18983,0.25022408520510386,131.81482653168828,0.022408520510387466,-0.4778155646947164,0.08963408204154986,0.016666666666666666,roc_reversal,0.18983,-1.3562668883807971
363,ZKP-USD,roc_momentum,buy,2025-12-22 11:27:00+00:00,0.18983,0.25,2025-12-22 11:29:00+00:00,0.188,0.24758994890164884,131.69678133066427,-0.24100510983511542,-0.7385950587367642,-0.9640204393404617,0.03333333333333333,roc_peak_drop,0.19304,2.8011502822451684
364,ZKP-USD,roc_momentum,buy,2025-12-22 11:29:00+00:00,0.188,0.25,2025-12-22 11:31:00+00:00,0.1869,0.2485372340425532,132.9787234042553,-0.1462765957446795,-0.6448138297872327,-0.585106382978718,0.03333333333333333,roc_peak_drop,0.18909,1.6612903225806441
365,ZKP-USD,roc_momentum,buy,2025-12-22 11:31:00+00:00,0.1869,0.25,2025-12-22 11:33:00+00:00,0.19051,0.25482878544676296,133.7613697164259,0.48287854467629776,-0.02195024077046524,1.931514178705191,0.03333333333333333,roc_peak_drop,0.19051,0.3582152452194176
366,ZKP-USD,roc_momentum,buy,2025-12-22 11:33:00+00:00,0.19051,0.25,2025-12-22 11:34:00+00:00,0.18321,0.24042045037005932,131.22670725946145,-0.9579549629940686,-1.448375413364128,-3.8318198519762743,0.016666666666666666,roc_reversal,0.19051,-1.3106092001657577
367,ZKP-USD,roc_momentum,buy,2025-12-22 11:34:00+00:00,0.18321,0.25,2025-12-22 11:35:00+00:00,0.18492,0.2523333879155068,136.45543365536815,0.23333879155067808,-0.2689945963648287,0.9333551662027123,0.016666666666666666,roc_reversal,0.18492,-2.2052990639378156
